Index,accident_year,latitude,longitude,primary_rd,secondary_rd,population,number_killed,alcohol_involved,stwd_vehtype_at_fault,case_id,number_injured,distance,direction,month,day,year,day_of_week,hour,minute,city_code,city_name,county_code,pcf_code,collision_type_code,mviw_code,lighting_code,severity_code,road_surface_code,weather_code,dvmt
543,2013,34.24948,-117.18783,RT 173,BLUE LAKE RD,9,0,0,Unknown,5987149,1,528,E,1,7,2013,0,7,5,21,Highland,,5,6,11,3,2,3,1,444.76
544,2013,34.4141287,-117.2982536,MAIN ST,C AV,5,0,0,Pickup or Panel Truck,5895482,0,900,W,1,7,2013,0,7,7,20,Hesperia,,0,7,10,4,1,3,0,1438.21
545,2013,34.0331092,-117.6507119,4TH ST,EUCLID AV,6,0,0,Unknown,5940532,0,0,,1,7,2013,0,7,15,34,Ontario,,0,0,11,3,1,0,0,2160.92
546,2013,33.8515847,-117.3050888,MARKHAM ST,ALEXANDER ST,9,0,0,Passenger Car/Station Wagon,5890230,0,50,W,1,7,2013,0,7,20,37,Perris,,0,6,11,3,1,0,0,675.12
547,2013,34.5094466,-117.3038974,RODEO DR,CITY VIEW DR,5,0,0,Passenger Car/Station Wagon,5994032,0,126,S,1,7,2013,0,7,26,48,Victorville,,0,0,11,3,1,5,0,1334.28
548,2013,33.9447,-117.29356,RT 215,FAIRISLE DR,7,0,0,Passenger Car/Station Wagon,5972104,0,528,N,1,7,2013,0,7,28,42,Riverside,,0,5,11,3,1,0,0,4187.48
549,2013,34.42632,-117.58301,PHELAN RD,LEBEC RD,9,0,0,Passenger Car/Station Wagon,5975700,0,125,W,1,7,2013,0,7,35,0,Adelanto,,0,4,8,3,1,3,0,326.55
550,2013,34.0652236,-117.6437221,MONTEREY AV,NOCTA ST,6,0,0,Unknown,5940579,0,0,,1,7,2013,0,7,37,34,Ontario,,0,7,11,3,1,0,0,2160.92
551,2013,33.7218441,-116.2775853,DUNE PALMS RD,MILES AV,4,0,0,Pickup/Panel Truck with Trailer,5902591,0,22,S,1,7,2013,0,7,42,23,Indio,,0,5,11,3,1,0,0,1158.81
552,2013,33.56884,-116.50863,RT 74,SPRING CREST DR,9,0,0,Passenger Car/Station Wagon,5940421,0,1056,W,1,7,2013,0,7,45,35,Palm Desert,,0,4,8,3,1,0,0,1031.96
553,2013,34.4277,-117.52094,WILSON RANCH RD,PHELAN RD,9,0,0,Passenger Car/Station Wagon,5975721,0,120,N,1,7,2013,0,7,55,0,Adelanto,,0,6,11,3,1,3,0,326.55
554,2013,34.06754,-117.43154,RT 10,SIERRA AV,6,0,0,Pickup or Panel Truck,5914801,0,500,E,1,7,2013,0,7,56,17,Fontana,,0,5,11,3,1,0,0,2111.17
555,2013,34.30778,-117.50178,LONE PINE CANYON RD,RT 138,9,0,0,Pickup or Panel Truck,5914825,0,4224,W,1,7,2013,0,8,0,38,Rancho Cucamonga,,0,2,4,3,1,3,0,2312.32
556,2013,34.20891,-117.13487,LIVE OAK DR,FERNDALE DR,9,0,0,Highway Const. Equipment,5814765,1,50,S,1,7,2013,0,8,5,21,Highland,,3,5,13,3,2,3,0,444.76
557,2013,33.5903534,-117.2005987,FALCONER DR,PABLO APIZ WY,4,0,0,Unknown,5980650,0,73,,1,7,2013,0,8,13,31,Murrieta,,0,5,11,1,1,0,0,820.87
558,2013,33.85735,-117.23454,HARLEY KNOX BL,INDIAN AV,4,0,0,Passenger Car/Station Wagon,5990295,2,650,E,1,7,2013,0,8,17,37,Perris,,0,1,11,3,2,0,0,675.12
559,2013,34.20781,-117.13685,LIVE OAK DR,FERNDALE DR,9,0,0,Passenger Car/Station Wagon,6007632,0,528,S,1,7,2013,0,8,25,21,Highland,,0,6,11,3,1,3,0,444.76
560,2013,33.9016,-116.86288,RT 243,MOUNT EDNA RD,9,0,0,Passenger Car/Station Wagon,5940445,0,15312,N,1,7,2013,0,8,30,2,Banning,,0,2,4,3,1,3,0,212.51
561,2013,33.91394,-117.28557,RT 215,ALESSANDRO BL,9,0,0,Passenger Car/Station Wagon,5976249,1,1100,S,1,7,2013,0,8,35,30,Moreno Valley,,0,6,11,3,2,0,0,1631.99
562,2013,33.5728513,-117.1434481,BAKER LN,CRESTA DEL REYO,4,0,0,Unknown,5980654,0,149,,1,7,2013,0,8,44,31,Murrieta,,0,0,11,1,1,0,1,820.87
563,2013,34.31152,-117.4776,RT 138,RT 15,9,0,0,Passenger Car/Station Wagon,5981605,2,16368,E,1,7,2013,0,8,45,20,Hesperia,,0,1,11,3,2,3,0,1438.21
564,2013,33.86988,-117.67204,RT 91,GREEN RIVER RD,6,0,0,Passenger Car/Station Wagon,5892649,0,2300,W,1,7,2013,0,9,15,14,Corona,,0,5,11,3,1,0,0,1610.5
565,2013,34.047953,-117.3051581,WASHINGTON ST,BLUFF RD,4,0,1,Passenger Car/Station Wagon,5906400,0,20,W,1,7,2013,0,9,26,13,Colton,,0,5,11,3,1,0,0,787.59
566,2013,33.54346,-117.16522,RT 215,CACTUS AV,7,0,0,Passenger Car/Station Wagon,5891425,0,100,N,1,7,2013,0,9,30,42,Riverside,,0,6,11,1,1,5,1,4187.48
567,2013,34.1253858,-117.3573257,WINCHESTER,EUCALYPTUS,5,0,0,Passenger Car/Station Wagon,5978391,1,42,E,1,7,2013,0,9,32,41,Rialto,,0,8,17,3,2,0,0,1150.5
568,2013,34.98196,-116.60307,RT 15,ALVORD MOUNTAIN RD,9,0,0,Passenger Car/Station Wagon,5976380,1,2059,S,1,7,2013,0,9,50,3,Barstow,,0,4,8,3,2,0,0,622.78
569,2013,33.82361,-117.01339,RAMONA EXPWY,SANDERSON AV,4,0,0,Unknown,5930082,0,2400,E,1,7,2013,0,10,0,44,San Jacinto,,0,6,11,3,1,0,0,504.13
570,2013,33.49245,-117.14288,RT 215,PLACENTIA AV,4,0,0,Passenger Car/Station Wagon,5892646,0,100,N,1,7,2013,0,10,0,37,Perris,,0,6,11,3,1,0,0,675.12
571,2013,33.98865,-117.36998,MAIN ST,1ST ST,7,0,0,Unknown,5890835,0,0,,1,7,2013,0,10,3,42,Riverside,,0,0,11,3,1,0,0,4187.48
572,2013,33.74757,-116.98483,FLORIDA AV,ELK ST,5,0,0,Unknown,5994810,0,44,E,1,7,2013,0,10,33,19,Hemet,,0,0,11,3,1,0,0,613.66
573,2013,34.0553478,-117.6606145,SAN ANTONIO AV,MISSION BL,6,0,0,Unknown,5949599,1,0,,1,7,2013,0,10,40,34,Ontario,,0,0,11,3,2,0,0,2160.92
574,2013,33.70964,-116.26866,JEFFERSON ST,VISTA GRANDE,3,0,0,Passenger Car/Station Wagon,5968131,0,360,N,1,7,2013,0,11,47,25,La Quinta,,0,5,11,3,1,0,0,690.42
575,2013,34.87874,-114.7616,RT 40,RT 95,9,0,0,Pickup/Panel Truck with Trailer,5892715,0,1056,W,1,7,2013,0,12,20,32,Needles,,0,0,11,3,1,0,0,52.64
576,2013,34.19226,-114.5943,RT 95,RT 62,9,0,0,Passenger Car/Station Wagon,5972061,0,5280,N,1,7,2013,0,12,30,6,Blythe,,0,2,4,3,1,1,0,116.47
577,2013,33.94051,-117.26641,RT 60,PIGEON PASS RD,6,0,0,Unknown,5892517,0,1500,W,1,7,2013,0,12,50,30,Moreno Valley,,0,6,11,3,1,0,0,1631.99
578,2013,34.1327201,-117.593639,ARCHIBALD AV,19TH ST,6,0,0,Passenger Car/Station Wagon,5930020,0,41,N,1,7,2013,0,13,12,38,Rancho Cucamonga,,0,5,11,3,1,0,0,2312.32
579,2013,33.57349,-117.22402,RT 91,IVY ST,7,0,0,Passenger Car/Station Wagon,5977667,1,20,W,1,7,2013,0,13,15,42,Riverside,,0,5,11,3,2,0,0,4187.48
580,2013,33.69543,-116.29495,EISENHOWER DR,WASHINGTON ST,3,0,0,Passenger Car/Station Wagon,5914331,0,225,E,1,7,2013,0,13,19,25,La Quinta,,0,0,11,3,1,0,0,690.42
581,2013,34.43873,-117.2827,SAN BERNARDINO AV,SUNGLOW AV,9,0,0,Passenger Car/Station Wagon,5974277,0,0,,1,7,2013,0,13,20,20,Hesperia,,0,0,11,3,1,0,0,1438.21
582,2013,34.1324409,-117.5847837,HERMOSA AV,19TH ST,6,0,0,Unknown,5930012,0,0,,1,7,2013,0,13,22,38,Rancho Cucamonga,,0,0,11,5,1,0,0,2312.32
583,2013,34.13169,-117.24607,MERITO AV,GOLONDRINA DR,9,0,0,Pickup or Panel Truck,5914813,0,200,S,1,7,2013,0,13,35,21,Highland,,0,6,11,3,1,0,0,444.76
584,2013,33.96929,-117.32836,RT 215,MARTIN LUTHER KING BL,7,0,0,Passenger Car/Station Wagon,5968320,0,4224,N,1,7,2013,0,13,38,42,Riverside,,0,5,11,3,1,0,0,4187.48
585,2013,34.12763,-117.20877,PALM AV,MAIN ST,4,0,0,Motorcycle/Scooter,5930028,0,208,S,1,7,2013,0,13,38,21,Highland,,0,6,11,3,1,0,0,444.76
586,2013,33.71691,-116.29507,WASHINGTON ST,CHANNEL DR,3,0,0,Unknown,6002657,0,225,N,1,7,2013,0,13,39,25,La Quinta,,0,6,11,3,1,0,0,690.42
587,2013,34.0687255,-117.3139151,MT VERNON AV,FAIRWAY AV,4,0,0,Unknown,5899921,0,0,,1,7,2013,0,13,45,13,Colton,,0,5,11,3,1,0,0,787.59
588,2013,33.7284422,-116.2310814,INDIO BL,SUNGOLD ST,4,0,0,Pickup or Panel Truck,5902603,0,0,,1,7,2013,0,14,16,23,Indio,,0,5,11,3,1,0,0,1158.81
589,2013,33.70727,-116.2514308,MADISON ST,RT 111,4,0,0,Passenger Car/Station Wagon,5930357,0,355,S,1,7,2013,0,14,23,23,Indio,,0,5,11,3,1,0,0,1158.81
590,2013,34.1286863,-117.4710851,BEECH,WALNUT,6,0,0,Passenger Car/Station Wagon,5999563,2,0,,1,7,2013,0,14,36,17,Fontana,,0,5,11,3,3,0,0,2111.17
591,2013,34.4709406,-117.2919642,BEAR VALLY RD,HESPERIA RD,5,0,0,Passenger Car/Station Wagon,5994220,0,20,W,1,7,2013,0,14,48,20,Hesperia,,0,1,11,3,1,0,0,1438.21
592,2013,33.82315,-116.53706,AVENIDA CABALLEROS,TAHQUITZ CANYON WY,4,0,0,Unknown,5930170,0,100,N,1,7,2013,0,15,0,36,Palm Springs,,2,5,15,3,1,0,0,966.6
593,2013,33.92449,-117.25172,COTTONWOOD AV,SUNFLOWER CT,6,0,0,Passenger Car/Station Wagon,6000383,1,48,E,1,7,2013,0,15,8,30,Moreno Valley,,0,5,11,3,2,0,0,1631.99
594,2013,34.0504212,-117.2118456,IOWA ST,HYACINTH AV,5,0,0,Passenger Car/Station Wagon,5995188,0,9,S,1,7,2013,0,15,21,40,Redlands,,0,0,11,3,1,0,0,1088.77
595,2013,34.0592849,-117.2131484,IOWA ST,PARK AV,5,0,0,Passenger Car/Station Wagon,5995192,0,0,,1,7,2013,0,15,25,40,Redlands,,0,0,11,3,1,0,0,1088.77
596,2013,33.77296,-116.97185,ESPLANADE AV,STATE ST,4,0,0,Bicycle,5903868,1,689,E,1,7,2013,0,15,30,44,San Jacinto,,0,0,2,3,3,0,0,504.13
597,2013,33.5822,-117.13277,RT 79,AULD RD,9,0,0,Passenger Car/Station Wagon,5948734,2,20,S,1,7,2013,0,15,35,31,Murrieta,,0,5,11,3,2,0,0,820.87
598,2013,34.0988672,-117.6608023,SAN ANTONIO AV,ALPINE ST,5,0,0,Passenger Car/Station Wagon,6019704,0,27,N,1,7,2013,0,15,44,47,Upland,,0,5,11,3,1,0,0,1021.08
599,2013,34.5067306,-117.4169595,BELLFLOWER ST,PALMDALE RD,3,0,0,Passenger Car/Station Wagon,5901793,0,0,,1,7,2013,0,15,46,0,Adelanto,,0,1,11,3,1,0,0,326.55
600,2013,34.0481156,-117.5624598,RT 15,JURUPA ST,6,0,0,Pickup or Panel Truck,5895220,0,850,N,1,7,2013,0,16,0,34,Ontario,,0,5,11,3,1,0,0,2160.92
601,2013,33.93206,-116.94663,HIGHLAND SPRINGS,WILSON ST,4,0,0,Passenger Car/Station Wagon,5987399,1,33,S,1,7,2013,0,16,0,2,Banning,,0,5,11,3,2,0,0,212.51
602,2013,35.4016983,-115.7908725,RT 15,HALLORAN SUMMIT RD,9,0,0,Unknown,5982453,0,11458,S,1,7,2013,0,16,5,46,Twentynine Palms,,4,2,13,3,1,0,0,186
603,2013,34.1048724,-117.4374245,IVY,NUEVO,6,0,0,Passenger Car/Station Wagon,6541383,0,0,,1,7,2013,0,16,9,17,Fontana,,0,6,11,3,1,0,0,2111.17
604,2013,34.03898,-117.15324,RT 215,BARTON RD,3,0,0,Emergency Vehicle,5814923,1,700,N,1,7,2013,0,16,15,18,Grand Terrace,,0,5,11,3,2,0,0,157.05
605,2013,34.6759,-117.06895,RT 10,FORD ST,5,0,0,Truck or Truck Tractor,5914817,0,1584,E,1,7,2013,0,16,40,40,Redlands,,0,2,4,3,1,0,0,1088.77
606,2013,33.9243022,-117.549818,VALLEY VIEW AV,4TH ST,4,0,1,Passenger Car/Station Wagon,5977870,1,5,N,1,7,2013,0,16,58,33,Norco,,0,2,4,3,2,0,0,318.06
607,2013,34.90848,-116.76857,MINNEOLA RD,CALICO BL,9,0,0,Passenger Car/Station Wagon,5976388,1,0,,1,7,2013,0,17,5,3,Barstow,,0,0,11,4,2,0,0,622.78
608,2013,33.9839363,-117.3728387,CENTRAL AV,DE ANZA,7,0,0,Passenger Car/Station Wagon,5981453,2,200,W,1,7,2013,0,17,20,42,Riverside,,0,0,11,1,2,0,1,4187.48
609,2013,34.00506,-117.39088,RT 60,HALL AV,6,0,0,Pickup or Panel Truck,5892655,1,220,E,1,7,2013,0,17,35,24,Jurupa Valley,,0,5,11,0,2,0,0,#N/A
610,2013,33.88236,-117.62289,RT 91,SERFAS CLUB DR,6,0,0,Passenger Car/Station Wagon,5976257,1,2000,W,1,7,2013,0,17,40,14,Corona,,0,2,4,0,3,0,0,1610.5
611,2013,34.00077,-117.35214,RT 215,COLUMBIA AV,7,0,0,Pickup or Panel Truck,5890167,0,300,S,1,7,2013,0,17,45,42,Riverside,,0,5,11,1,1,0,0,4187.48
612,2013,34.2410023,-117.290994,CEDAR LN,KNOLL DR,9,0,0,Unknown,5974481,0,132,E,1,7,2013,0,17,58,43,San Bernardino,,4,5,11,0,1,3,0,2147.88
613,2013,33.51158,-116.63101,TERWILLIGER RD,LA CIMA RD,9,0,0,Pickup or Panel Truck,5882176,2,0,,1,7,2013,0,18,0,9,Cathedral City,,0,5,11,0,4,0,0,638.76
614,2013,34.06979,-117.12804,RT 38,OLIVINE AV,9,0,0,Passenger Car/Station Wagon,5940621,0,150,E,1,7,2013,0,18,20,40,Redlands,,0,0,11,1,1,0,0,1088.77
615,2013,34.07638,-117.4095,LOCUST AV,SAN BERNARDINO AV,9,0,0,Unknown,5975304,1,818,S,1,7,2013,0,18,24,17,Fontana,,5,8,17,1,3,0,0,2111.17
616,2013,34.2410023,-117.290994,CEDAR LN,KNOLL DR,9,0,0,Unknown,5974485,0,108,E,1,7,2013,0,18,28,43,San Bernardino,,4,1,11,0,1,3,0,2147.88
617,2013,34.0923084,-117.333667,MILL ST,RANCHO AV,4,0,0,Unknown,5975686,0,0,,1,7,2013,0,18,36,13,Colton,,5,0,11,1,1,0,0,787.59
618,2013,33.84767,-116.3106,THOUSAND PALMS CANYON RD,RAMON RD,9,0,1,Pickup or Panel Truck,5900724,1,14256,N,1,7,2013,0,18,48,39,Rancho Mirage,,0,4,8,0,4,0,0,669.62
619,2013,34.06905,-117.36941,RT 10,RIVERSIDE AV,5,0,0,Pickup or Panel Truck,5914821,0,200,E,1,7,2013,0,18,50,41,Rialto,,0,4,8,1,1,0,0,1150.5
620,2013,33.90949,-117.28092,RT 215,CACTUS AV,9,0,0,Passenger Car/Station Wagon,5982443,0,100,N,1,7,2013,0,18,50,30,Moreno Valley,,0,2,13,1,1,0,0,1631.99
621,2013,33.94652,-117.27037,IRONWOOD AV,HERITAGE DR,6,0,1,Pickup or Panel Truck,5905751,0,21,W,1,7,2013,0,18,52,30,Moreno Valley,,0,2,4,4,1,0,0,1631.99
622,2013,33.957124,-117.6110628,HELLMAN AV,ALDER GATE DR,5,0,0,Passenger Car/Station Wagon,5991676,0,0,,1,7,2013,0,19,1,10,Chino,,0,2,4,1,1,0,0,995.67
623,2013,33.94377,-117.29169,RT 60,RT 215,7,0,0,Passenger Car/Station Wagon,5981564,0,2,E,1,7,2013,0,19,1,42,Riverside,,0,2,4,1,1,0,0,4187.48
624,2013,33.8195801,-116.4581279,RT 10,DATE PALM DR,4,0,0,Passenger Car/Station Wagon,5997507,0,29,E,1,7,2013,0,19,8,36,Palm Springs,,0,2,4,1,1,0,0,966.6
625,2013,33.77486,-117.20197,RT 215,SAN JACINTO,4,0,0,Truck/Truck Tractor with Trailer,5882323,0,953,S,1,7,2013,0,19,10,37,Perris,,0,2,4,0,1,0,0,675.12
626,2013,34.04851,-117.00376,PENDLETON AV,HIGHLAND AV,4,0,0,Passenger Car/Station Wagon,5974585,0,0,,1,7,2013,0,19,17,50,Yucaipa,,0,0,11,1,1,0,0,475.27
627,2013,34.06403,-117.28469,RT 10,WATERMAN AV,6,0,0,Unknown,5940605,0,500,W,1,7,2013,0,19,35,43,San Bernardino,,4,2,13,1,1,0,0,2147.88
628,2013,34.06403,-117.28469,RT 10,HUNTS LN,6,0,0,Passenger Car/Station Wagon,5946593,1,500,E,1,7,2013,0,19,37,43,San Bernardino,,0,2,13,1,3,0,0,2147.88
629,2013,33.89789,-116.3436,DILLON RD,SMITH RD,9,0,0,Passenger Car/Station Wagon,5977192,4,104,E,1,7,2013,0,19,44,39,Rancho Mirage,,0,5,11,0,3,0,0,669.62
630,2013,33.88457,-117.63142,RT 91,RT 71,6,0,1,Unknown,5972120,0,500,E,1,7,2013,0,19,55,14,Corona,,0,5,11,1,1,0,0,1610.5
631,2013,34.78978,-116.46583,RT 40,HECTOR RD,9,0,0,Unknown,5982445,0,5280,W,1,7,2013,0,20,30,3,Barstow,,4,2,13,0,1,0,0,622.78
632,2013,33.5715,-117.23,RT 91,CENTRAL AV,7,0,0,Unknown,5982417,0,1000,E,1,7,2013,0,20,40,42,Riverside,,0,6,11,1,1,0,0,4187.48
633,2013,33.7124,-117.4325,RT 60,RUBIDOUX BL,6,0,0,Passenger Car/Station Wagon,5968188,0,4752,W,1,7,2013,0,21,25,24,Jurupa Valley,,0,5,11,1,1,0,0,#N/A
634,2013,34.0921508,-117.2704619,E MILL ST,S LENA RD,6,0,0,Passenger Car/Station Wagon,6063159,0,0,,1,7,2013,0,23,14,43,San Bernardino,,0,0,11,1,1,0,0,2147.88
635,2013,33.92429,-116.6925,RT 10,HAUGEN LEHMANN WY,9,0,0,Other Vehicle,5888510,0,1056,W,1,7,2013,0,23,31,36,Palm Springs,,0,6,11,0,1,0,0,966.6
636,2013,34.26989,-116.86116,EAGLE MOUNTAIN DR,CRYSTAL MTN RD,9,0,0,Passenger Car/Station Wagon,5940109,0,190,N,1,7,2013,0,23,50,5,Big Bear Lake,,0,2,4,0,1,3,0,242.33
637,2013,33.72953,-116.95414,STETSON AV,GIRARD ST,9,0,0,Passenger Car/Station Wagon,5974506,0,85,E,1,8,2013,1,1,55,19,Hemet,,0,2,4,3,1,0,0,613.66
638,2013,34.0633443,-117.6508876,RT 10,RT 15,6,0,0,Passenger Car/Station Wagon,5978870,0,1000,W,1,8,2013,1,4,35,34,Ontario,,0,6,11,1,1,0,0,2160.92
639,2013,33.70924,-115.42173,RT 10,RT 177,9,0,0,Truck/Truck Tractor with Trailer,5893361,1,6864,W,1,8,2013,1,4,45,12,Coachella,,0,4,8,0,2,0,0,282.92
640,2013,33.67349,-117.31725,RT 15,MAIN ST,4,0,0,Pickup or Panel Truck,5882420,0,1600,S,1,8,2013,1,4,55,26,Lake Elsinore,,0,2,4,0,1,0,0,347.49
641,2013,33.9612446,-117.2439226,HEACOCK ST,MANZANITA AV,6,0,0,Passenger Car/Station Wagon,5982406,0,44,N,1,8,2013,1,5,50,30,Moreno Valley,,0,6,11,1,1,0,0,1631.99
642,2013,34.1039668,-117.5372076,DAY CREEK BL,RT 210,6,0,0,Unknown,5998754,0,0,,1,8,2013,1,5,51,38,Rancho Cucamonga,,5,6,11,1,1,0,0,2312.32
643,2013,33.5380999,-117.1896258,FIG ST,ADAMS AV,4,0,0,Unknown,5980666,0,392,E,1,8,2013,1,6,45,31,Murrieta,,5,2,4,5,1,0,0,820.87
644,2013,34.063429,-117.6110021,RT 60,VINEYARD AV,6,0,0,Passenger Car/Station Wagon,5975374,1,1418,W,1,8,2013,1,6,50,34,Ontario,,0,5,11,3,2,0,0,2160.92
645,2013,34.02639,-117.11838,RT 10,YUCAIPA BL,4,0,0,Passenger Car/Station Wagon,5940615,0,300,E,1,8,2013,1,6,53,50,Yucaipa,,0,5,11,3,1,0,0,475.27
646,2013,34.05433,-116.96881,POTATO CANYON RD,OAK GLEN RD,9,0,0,Unknown,5908703,1,2640,E,1,8,2013,1,7,13,50,Yucaipa,,4,2,4,3,2,3,0,475.27
647,2013,34.0327,-117.55057,RT 15,PHILADELPHIA AV,4,0,0,Passenger Car/Station Wagon,5968312,0,150,S,1,8,2013,1,7,25,16,Eastvale,,0,6,11,3,1,0,0,#N/A
648,2013,33.75825,-116.31697,COUNTRY CLUB DR,LIBERTY DR,4,0,0,Passenger Car/Station Wagon,5974023,1,388,E,1,8,2013,1,7,25,35,Palm Desert,,0,5,11,3,2,0,0,1031.96
649,2013,33.83626,-117.34019,CAJALCO RD,WOOD RD,9,0,0,Passenger Car/Station Wagon,5976253,1,1000,E,1,8,2013,1,7,30,37,Perris,,0,5,11,3,2,0,0,675.12
650,2013,34.0636553,-117.5584117,RT 10,MILLIKEN AV,6,0,0,Passenger Car/Station Wagon,5975408,3,456,E,1,8,2013,1,7,35,34,Ontario,,0,5,11,3,2,0,0,2160.92
651,2013,34.06317,-117.39036,SLOVER AV,LARCH AV,9,0,0,Passenger Car/Station Wagon,5975316,0,489,E,1,8,2013,1,7,45,41,Rialto,,0,0,11,3,1,0,0,1150.5
652,2013,33.9608889,-117.5822832,SCHLEISMAN,LITTLE RIVER,4,0,0,Passenger Car/Station Wagon,5982431,0,0,,1,8,2013,1,7,46,16,Eastvale,,0,0,11,3,1,0,0,#N/A
653,2013,34.01333,-117.44307,RT 60,CAMINO REAL,6,0,0,Unknown,5968192,0,2112,E,1,8,2013,1,7,49,24,Jurupa Valley,,4,2,13,3,1,0,0,#N/A
654,2013,34.036038,-117.5052463,MESQUITE DR,CABALLERO DR,6,0,0,Passenger Car/Station Wagon,5994736,0,60,E,1,8,2013,1,7,49,17,Fontana,,0,0,11,3,1,0,0,2111.17
655,2013,34.0743621,-117.4444028,CYPRESS,MALLORY,6,0,0,Passenger Car/Station Wagon,5994732,0,0,,1,8,2013,1,7,55,17,Fontana,,0,5,11,3,1,0,0,2111.17
656,2013,33.81399,-116.49287,RT 111,CAMINO PAROCELA,4,0,0,Passenger Car/Station Wagon,5980462,1,0,,1,8,2013,1,7,55,36,Palm Springs,,0,5,11,3,3,0,0,966.6
657,2013,34.09209,-117.44887,OLEANDER AV,MERRILL AV,6,0,0,Passenger Car/Station Wagon,5994740,0,407,S,1,8,2013,1,7,58,17,Fontana,,0,0,11,3,1,0,0,2111.17
658,2013,33.94636,-117.37914,ARLINGTON AV,DURANGO RD,7,0,0,Unknown,5950000,1,42,E,1,8,2013,1,8,5,42,Riverside,,0,5,11,3,2,0,0,4187.48
659,2013,34.0554206,-117.1854557,BROOKSIDE AV,EUREKA ST,5,0,0,Passenger Car/Station Wagon,5990203,3,0,,1,8,2013,1,8,33,40,Redlands,,0,0,11,3,3,0,0,1088.77
660,2013,33.9927113,-117.5167823,TROTH,JURUPA RD,6,0,0,Unknown,5814914,0,227,S,1,8,2013,1,9,24,24,Jurupa Valley,,4,2,0,3,1,0,0,#N/A
661,2013,34.24976,-117.32601,WATERS DR,CREST FOREST DR,9,0,0,Unknown,5994312,0,110,E,1,8,2013,1,9,34,43,San Bernardino,,4,2,4,3,1,5,0,2147.88
662,2013,34.1090743,-117.4357586,VALLEY,SIERRA,6,0,0,Bicycle,5916599,1,0,,1,8,2013,1,9,44,17,Fontana,,0,0,2,3,2,0,0,2111.17
663,2013,33.7547921,-117.0108571,CAWSTON AV,SYDNEY ST,5,0,0,Passenger Car/Station Wagon,5987613,1,0,,1,8,2013,1,9,47,19,Hemet,,0,5,11,3,2,0,0,613.66
664,2013,34.82194,-117.28154,SIERRA LAKES PKWY,BEECH AV,6,0,0,Pickup or Panel Truck,5916595,0,40,E,1,8,2013,1,9,53,17,Fontana,,0,5,11,3,1,0,0,2111.17
665,2013,33.96967,-117.39594,PALM AV,BANDINI AV,7,0,0,Pickup or Panel Truck,5909797,2,0,,1,8,2013,1,10,1,42,Riverside,,0,7,11,3,2,0,0,4187.48
666,2013,33.9307746,-116.8777559,40TH ST,GEORGE ST,4,0,0,Passenger Car/Station Wagon,5930378,0,3,N,1,8,2013,1,10,28,2,Banning,,0,2,4,3,1,0,0,212.51
667,2013,33.87709,-117.54642,RT 91,GRAND BL,6,0,0,Passenger Car/Station Wagon,5892654,0,3872,E,1,8,2013,1,10,32,14,Corona,,0,6,11,3,1,0,0,1610.5
668,2013,34.1207416,-117.4897669,BASELINE,HERITAGE VILLAGE,6,0,0,Passenger Car/Station Wagon,5994756,0,0,,1,8,2013,1,10,38,17,Fontana,,0,0,11,3,1,0,0,2111.17
669,2013,34.0740345,-117.6907737,POULSEN AV,BENITO ST,4,0,0,Bicycle,5948808,1,263,S,1,8,2013,1,10,50,29,Montclair,,0,5,11,3,2,0,0,567.09
670,2013,33.8014774,-116.4624001,DINAH SHORE DR,VIA ALTAMIRA,4,0,0,Passenger Car/Station Wagon,5942231,1,400,W,1,8,2013,1,10,50,9,Cathedral City,,0,0,2,3,3,0,0,638.76
671,2013,34.5253,-114.4213,RT 40,RT 95,9,0,0,Passenger Car/Station Wagon,5981451,2,16896,E,1,8,2013,1,11,10,32,Needles,,0,5,11,3,2,0,0,52.64
672,2013,34.0338799,-117.6371998,PHILADELPHIA ST,BON VIEW AV,6,0,0,Unknown,5949583,1,50,E,1,8,2013,1,11,23,34,Ontario,,0,5,11,3,2,0,0,2160.92
673,2013,33.67821,-117.08353,RT 79,CONSTRUCTION RD,9,0,0,Truck/Truck Tractor with Trailer,5882240,1,368,N,1,8,2013,1,11,33,28,Menifee,,0,3,11,3,2,0,0,636.78
674,2013,34.13252,-117.50055,RT 15,RT 210,6,0,0,Unknown,6012476,0,528,S,1,8,2013,1,11,45,17,Fontana,,4,2,13,3,1,0,0,2111.17
675,2013,33.918744,-117.5832562,BELGIAN DR,CORYDON AV,4,0,0,Pedestrian,5932745,0,0,,1,8,2013,1,12,11,33,Norco,,0,8,17,3,1,0,0,318.06
676,2013,34.9218532,-117.180172,RT 58,SERRA RD,9,0,0,Pickup or Panel Truck,5900634,0,10,W,1,8,2013,1,12,20,3,Barstow,,0,5,11,0,1,0,0,622.78
677,2013,34.04828,-117.22173,BARTON RD,NEW JERSEY AV,3,0,0,Passenger Car/Station Wagon,5903409,0,140,W,1,8,2013,1,12,28,27,Loma Linda,,0,1,4,3,1,0,0,350.89
678,2013,34.4419586,-117.2649155,PEACH AV,LEMON ST,5,0,0,Passenger Car/Station Wagon,6001241,0,0,,1,8,2013,1,12,38,20,Hesperia,,0,5,11,3,1,0,0,1438.21
679,2013,34.0281084,-117.1185722,AVE E,YUCAIPA BL,4,0,0,Passenger Car/Station Wagon,5974589,0,216,S,1,8,2013,1,12,44,50,Yucaipa,,0,0,11,3,1,0,0,475.27
